titulo,subtitulo,descricao,temas,data,ano_mes,ano,mes,hora,turno,n_temas,tamanho_texto,n_palavras_titulo,n_relacionadas,url
Atletas das escolas da Fucam despertam interesse de clubes de futebol,Talentos são revelados durante práticas esportivas nas unidades da Fundação Educacional Caio Martins,"Arquivo pessoal O Dia Nacional do Esportista, comemorado em 19/2, desperta reflexão de como a prática de esportes, além de...","['Educação', 'Esportes']",2023-02-20 09:00:00-03:00,2023-02,2023,2,9,Manhã,2,700,11,4,https://www.agenciaminas.mg.gov.br/noticia/atletas-das-escolas-da-fucam-despertam-interesse-de-clubes-de-futebol
Inscrições para os Jogos Escolares 2023 são prorrogadas,Municípios têm até 17/2 para cadastrar projetos e tentar habilitação como sedes da competição,A Secretaria de Desenvolvimento Social de Minas Gerais (Sedese-MG) prorrogou o prazo para que gestores municipais encaminhem projetos à...,"['Social', 'Esportes', 'Educação']",2023-02-08 17:15:00-03:00,2023-02,2023,2,17,Tarde,3,401,8,4,https://www.agenciaminas.mg.gov.br/noticia/inscricoes-para-os-jogos-escolares-2023-sao-prorrogadas
Dois jovens do programa Fica Vivo! são contratados por time de futebol do México,"Moradores da região de Justinópolis, em Ribeirão das Neves, embarcaram nesta semana rumo a um novo país e a uma nova vida; dupla vai jogar pelo time Real de Arteaga","Dois jovens da periferia de Ribeirão das Neves, na Região Metropolitana de Belo Horizonte, ganharam uma chance de mudar de vida e se...","['Segurança', 'Social', 'Esportes']",2023-02-08 09:00:00-03:00,2023-02,2023,2,9,Manhã,3,857,14,4,https://www.agenciaminas.mg.gov.br/noticia/dois-jovens-do-programa-fica-vivo-sao-contratados-por-time-de-futebol-do-mexico
Minas Gerais encerra participação nos Jogos da Juventude 2025 com 22 medalhas ,Estado fica entre os dez melhores do Brasil e já se prepara para os Jogos Escolares Brasileiros,"Minas Gerais encerrou a participação nos Jogos da Juventude 2025 com uma das dez melhores campanhas da competição, realizada pelo Comitê Olímpico...",['Esportes'],2025-09-29 17:50:00-03:00,2025-09,2025,9,17,Tarde,1,800,12,4,https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-encerra-participacao-nos-jogos-da-juventude-2025-com-22-medalhas
Prorrogado prazo para municípios que querem sediar os Jogos Escolares de Minas Gerais,Propostas de participação na edição 2023 agora podem ser enviadas até 3/2; cidades-sede pontuam no ICMS Esportivo,Sedese / Divulgação Foi prorrogado até 3/2 o prazo para os municípios interessados em sediar os Jogos Escolares de Minas...,"['Esportes', 'Educação']",2023-01-19 11:50:00-03:00,2023-01,2023,1,11,Manhã,2,280,13,4,https://www.agenciaminas.mg.gov.br/noticia/prorrogado-prazo-para-municipios-que-querem-sediar-os-jogos-escolares-de-minas-gerais
Governo de Minas decreta luto oficial de três dias pelo falecimento de Pelé,"Determinação, válida a partir da assinatura do documento, é uma deferência do Estado em homenagem ao maior jogador de futebol de todos os tempos","Acervo CBF / Reprodução O Governo de Minas Gerais decretou, nesta quinta-feira (29/12), luto oficial de três dias, em todo o...","['Governo', 'Esportes']",2022-12-29 20:21:00-03:00,2022-12,2022,12,20,Noite,2,276,13,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-decreta-luto-oficial-de-tres-dias-pelo-falecimento-de-pele
Observatório do Esporte abre inscrições para o curso Paradesporto escolar,Conteúdo é ensinado a distância e inclui de história a questões sobre educação física escolar inclusiva,"A Escola Virtual do Observatório do Esporte, da Secretaria de Estado de Desenvolvimento Social (Sedese), está com as inscrições abertas para o...","['Social', 'Esportes']",2022-12-29 11:00:00-03:00,2022-12,2022,12,11,Manhã,2,421,10,4,https://www.agenciaminas.mg.gov.br/noticia/observatorio-do-esporte-abre-inscricoes-para-o-curso-paradesporto-escolar
"Governo investe mais de R$1,7 mi em bolsas de incentivo para atletas e técnicos de rendimento",Período de vigência das bolsas é de 12 meses e o primeiro pagamento está previsto para janeiro de 2023,"O Governo de Minas divulgou, nesta terça-feira (27/12), a lista definitiva de contemplados nos editais 2022 do Programa Bolsa Atleta e Bolsa...","['Social', 'Esportes']",2022-12-27 18:25:00-03:00,2022-12,2022,12,18,Noite,2,461,16,4,https://www.agenciaminas.mg.gov.br/noticia/governo-investe-mais-de-r-1-7-mi-em-bolsas-de-incentivo-para-atletas-e-tecnicos-de-rendimento
Governo seleciona parceiros para edições de 2023 a 2025 dos Jogos Escolares,Inscrições para processo que busca entidade sem fins lucrativos para a realização dos Jogos Escolares nos próximos três anos ficam disponíveis de 9 a 13/1/2023,"A Secretaria de Estado de Desenvolvimento Social (Sedese), por meio da Subsecretaria de Esportes, torna público processo de seleção pública de...","['Esportes', 'Educação']",2022-12-27 10:40:00-03:00,2022-12,2022,12,10,Manhã,2,306,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-seleciona-parceiros-para-edicoes-de-2023-a-2025-dos-jogos-escolares
Sedese homenageia 60 pessoas que foram destaque no esporte mineiro neste ano ,Solenidade de entrega do Prêmio do Esporte Mineiro aconteceu na PUC Minas,"O esporte de Minas Gerais voltou a ter sua noite de gala após dois anos de hiato provocados pela pandemia de covid-19. Nessa quinta-feira (15/12),...","['Social', 'Esportes']",2022-12-16 10:45:00-03:00,2022-12,2022,12,10,Manhã,2,1439,12,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-homenageia-60-pessoas-que-foram-destaque-no-esporte-mineiro-neste-ano
Atletas que passaram pela rede estadual de ensino de Minas se destacam no cenário mundial,"Do atacante Richarlison a atletas do karatê, esporte na escola vem transformando a vida de jovens no estado","SEE-MG / Divulgação O esporte é uma janela de oportunidades para o mundo. Uma poderosa ferramenta de inclusão social, que...","['Esportes', 'Educação']",2022-12-02 08:30:00-03:00,2022-12,2022,12,8,Manhã,2,642,15,4,https://www.agenciaminas.mg.gov.br/noticia/atletas-que-passaram-pela-rede-estadual-de-ensino-de-minas-se-destacam-no-cenario-mundial
Governo divulga selecionados do Bolsa Atleta e Bolsa Técnico,Programa tem como objetivo garantir a manutenção da carreira de atletas e técnicos de alto rendimento,"José Carlos Paiva / Imprensa MG A Secretaria de Estado de Desenvolvimento Social (Sedese) divulgou, nesta quinta-feira...","['Esportes', 'Social']",2022-12-01 17:40:00-03:00,2022-12,2022,12,17,Tarde,2,210,9,4,https://www.agenciaminas.mg.gov.br/noticia/governo-divulga-selecionados-do-bolsa-atleta-e-bolsa-tecnico
Minas Gerais conquista 130 medalhas nas Paralimpíadas Escolares,"Delegação mineira alcançou 275 pontos, com reconhecimento no atletismo e em esportes como judô e natação","Marcus Cicarini  Minas Gerais fechou as Paralimpíadas Escolares deste ano em quinto lugar geral, com a participação de...","['Social', 'Esportes', 'Educação']",2022-11-30 15:10:00-03:00,2022-11,2022,11,15,Tarde,3,462,8,4,https://www.agenciaminas.mg.gov.br/noticia/minas-gerais-conquista-130-medalhas-nas-paralimpiadas-escolares
Delegação mineira com 103 estudantes-atletas disputa as Paralimpíadas Escolares em SP ,"Evento é celeiro de descoberta de talentos do paradesporto brasileiro. Judoca mineiro, Daniel Batista, tem expectativa de trazer uma medalha na bagagem","As Paralimpíadas Escolares, maior evento mundial para crianças com deficiência em idade escolar, estão ocorrendo em São Paulo (SP). Os jogos vão...","['Social', 'Esportes', 'Educação']",2022-11-23 12:30:00-03:00,2022-11,2022,11,12,Tarde,3,531,11,4,https://www.agenciaminas.mg.gov.br/noticia/delegacao-mineira-com-103-estudantes-atletas-disputa-as-paralimpiadas-escolares-em-sp
Minas sai na frente com criação de uniformes exclusivos para o futebol feminino,Iniciativa pioneira liderada pela Sedese valoriza o protagonismo das mulheres dentro e fora do esporte,"Um projeto pioneiro do Governo de Minas, liderado pela Secretaria de Estado de Desenvolvimento Social (Sedese), vai redefinir os padrões para o...","['Social', 'Esportes']",2025-09-27 09:00:00-03:00,2025-09,2025,9,9,Manhã,2,630,13,4,https://www.agenciaminas.mg.gov.br/noticia/minas-sai-na-frente-com-criacao-de-uniformes-exclusivos-para-o-futebol-feminino
Pesquisador estuda relação entre fuso horário e desempenho de atletas,"Estudo ajuda a responder, por exemplo, como os ponteiros podem influenciar no rendimento esportivo","Os jogos oficiais da Copa do Mundo de futebol masculino no Catar, na Ásia, começam no domingo (20/11). A diferença de fuso horário em relação ao...","['Esportes', 'Pesquisa']",2022-11-18 10:00:00-03:00,2022-11,2022,11,10,Manhã,2,865,10,4,https://www.agenciaminas.mg.gov.br/noticia/pesquisador-estuda-relacao-entre-fuso-horario-e-desempenho-de-atletas
Sedese realiza terceira edição da Semana do Conhecimento com palestras voltadas para o esporte de rendimento ,Palestras serão realizadas pela internet; confira a programação,"Sedese / Divulgação Trocas de saberes e experiências estão na programação da Semana do Conhecimento, que começa nesta...","['Esportes', 'Social']",2022-11-07 09:30:00-03:00,2022-11,2022,11,9,Manhã,2,442,16,4,https://www.agenciaminas.mg.gov.br/noticia/sedese-realiza-terceira-edicao-da-semana-do-conhecimento-com-palestras-voltadas-para-o-esporte-de-rendimento
Juiz de Fora sedia primeira edição paradesportiva dos Jogos do Interior de Minas Gerais,Competição reúne 272 atletas de 21 municípios nas modalidades de atletismo e natação,"Juiz de Fora, na Zona da Mata mineira, vai ser a sede da primeira edição dos Jogos do Interior de Minas Gerais (Jimi Paradesporto) entre esta...","['Esportes', 'Social']",2022-11-04 11:10:00-03:00,2022-11,2022,11,11,Manhã,2,435,14,4,https://www.agenciaminas.mg.gov.br/noticia/juiz-de-fora-sedia-primeira-edicao-paradesportiva-dos-jogos-do-interior-de-minas-gerais
Governo de Minas assina contrato com consórcio responsável por gestão do Mineirinho pelos próximos 35 anos,Obras de melhorias na infraestrutura do local já devem começar neste semestre,"O Governo de Minas, por meio da Secretaria de Estado de Infraestrutura e Mobilidade (Seinfra), assinou na tarde dessa terça-feira (16/8), o...","['Infraestrutura', 'Esportes', 'Turismo', 'Governo']",2022-08-17 11:25:00-03:00,2022-08,2022,8,11,Manhã,4,514,16,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-assina-contrato-com-consorcio-responsavel-por-gestao-do-mineirinho-pelos-proximos-35-anos
Programas Bolsa Atleta e Bolsa Técnico incentivam esporte de alto rendimento em Minas ,Esportistas contemplados podem utilizar recursos para investir na carreira,"O Governo de Minas, por meio dos programas Bolsa Atleta e Bolsa Técnico, incentiva a prática do esporte de alto rendimento e investe na...",['Esportes'],2022-08-01 09:30:00-03:00,2022-08,2022,8,9,Manhã,1,773,13,4,https://www.agenciaminas.mg.gov.br/noticia/programas-bolsa-atleta-e-bolsa-tecnico-incentivam-esporte-de-alto-rendimento-em-minas
"Após dois anos, Jemg volta a ser disputado de forma presencial","Edição de 2022 é realizada em Uberaba, onde mais de 3 mil estudantes participam de disputas em 15 modalidades","A disputa dos Jogos Escolares de Minas Gerais (Jemg) retomou a forma presencial depois de dois anos, já que teve de ser interrompida em decorrência...","['Educação', 'Esportes']",2022-07-27 17:45:00-03:00,2022-07,2022,7,17,Tarde,2,341,11,4,https://www.agenciaminas.mg.gov.br/noticia/apos-dois-anos-jemg-volta-a-ser-disputado-de-forma-presencial
Governador de Minas se encontra com diretores do Minas Tênis Clube,Gestores da agremiação apresentaram sugestões de políticas de fomento ao esporte,"O governador Romeu Zema se reuniu com a diretoria do Minas Tênis Clube, nesta terça-feira (5/7), em Belo Horizonte Marco...","['Social', 'Esportes']",2022-07-05 13:40:00-03:00,2022-07,2022,7,13,Tarde,2,189,11,4,https://www.agenciaminas.mg.gov.br/noticia/governador-de-minas-se-encontra-com-diretores-do-minas-tenis-clube
Cemig destina R$ 9 milhões para realização de projetos esportivos na região Central de Minas,"Desde 2019, iniciativas selecionadas por meio de chamada pública beneficiaram mais de cinco mil crianças e adolescentes na região","Cemig / Divulgação A Cemig fomenta, anualmente, em todo o estado, diversos projetos esportivos de cunho social,...","['Esportes', 'Social', 'Infraestrutura']",2022-06-22 15:05:00-03:00,2022-06,2022,6,15,Tarde,3,768,15,4,https://www.agenciaminas.mg.gov.br/noticia/cemig-destina-r-9-milhoes-para-realizacao-de-projetos-esportivos-na-regiao-central-de-minas
Concessão promete trazer de volta grandiosidade do ginásio Mineirinho,"Consórcio que há um mês venceu licitação para administrar o espaço planeja trabalhar em três frentes: esportes, eventos e gastronomia, o que inclui a tradicional Feira do Mineirinho","Palco de competições esportivas, shows, formaturas, casamentos coletivos, cerimônias religiosas e atividades de lazer, o Estádio Jornalista Felipe...","['Infraestrutura', 'Esportes', 'Cultura', 'Governo']",2022-06-20 10:40:00-03:00,2022-06,2022,6,10,Manhã,4,1213,9,4,https://www.agenciaminas.mg.gov.br/noticia/concessao-promete-trazer-de-volta-grandiosidade-do-ginasio-mineirinho
Governador recebe visita de cortesia do ex-jogador e empresário Ronaldo Fenômeno,"Durante encontro, o craque falou da satisfação de investir em Minas Gerais e do futuro do Cruzeiro","Gil Leonardi / Imprensa MG (mais fotos: clique aqui) O governador Romeu Zema se reuniu, nesta quarta-feira (15/6), em Belo...","['Esportes', 'Governador']",2022-06-15 20:15:00-03:00,2022-06,2022,6,20,Noite,2,561,11,4,https://www.agenciaminas.mg.gov.br/noticia/governador-recebe-visita-de-cortesia-do-ex-jogador-e-empresario-ronaldo-fenomeno
Governo de Minas divulga resultado do Núcleo de Fomento ao Paradesporto 2025,Propostas aprovadas vão receber até R$ 100 mil para ampliar a inclusão por meio do esporte,A Secretaria de Estado de Desenvolvimento Social (Sedese) divulgou o resultado do edital do programa Núcleo de Fomento ao Paradesporto (NFP) 2025....,"['Esportes', 'Social']",2025-09-24 17:25:00-03:00,2025-09,2025,9,17,Tarde,2,498,12,4,https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-divulga-resultado-do-nucleo-de-fomento-ao-paradesporto-2025
Programa de incentivo ao esporte olímpico abre inscrições e concede 53 bolsas ,Interessados têm até as 23h59 do dia 12/7 para concorrerem às oportunidades,Foi publicado no último sábado (11/6) o edital que abre 53 vagas para desportistas de modalidades olímpicas reconhecidas pelo Comitê Olímpico do...,"['Social', 'Esportes']",2022-06-15 11:00:00-03:00,2022-06,2022,6,11,Manhã,2,758,12,4,https://www.agenciaminas.mg.gov.br/noticia/programa-de-incentivo-ao-esporte-olimpico-abre-inscricoes-e-concede-53-bolsas
Governo disponibiliza recursos para incentivo ao paradesporto,Municípios e entidades podem ser contempladas com programa que vai contemplar 20 projetos; prazo de inscrições vai até 31/5,"O Governo de Minas Gerais, por meio da Subsecretaria de Esportes da Secretaria de Desenvolvimento Social (Sedese), está com o edital 04/2022 aberto...","['Social', 'Esportes']",2022-05-26 16:20:00-03:00,2022-05,2022,5,16,Tarde,2,205,7,4,https://www.agenciaminas.mg.gov.br/noticia/governo-disponibiliza-recursos-para-incentivo-ao-paradesporto
Lei de Incentivo ao Esporte viabiliza projetos esportivos no estado em 2022,"Captação de recursos pode ser recorde em relação ao ano passado; neste ano, 166 projetos serão iniciados ou executados em mais de 30 municípios","A Subsecretaria de Esportes da Secretaria de Estado de Desenvolvimento Social (Sedese) já apresenta, antes da chegada do meio do ano, números que...",['Esportes'],2022-05-24 08:00:00-03:00,2022-05,2022,5,8,Manhã,1,428,12,4,https://www.agenciaminas.mg.gov.br/noticia/lei-de-incentivo-ao-esporte-viabiliza-projetos-esportivos-no-estado-em-2022
Paradesporto ganha destaque com Jogos do Interior de Minas Gerais,"Inscrições para municípios já podem ser feitas. Competição tem, entre outros objetivos, o de incentivar a prática de esportes para pessoas com deficiência","Estão abertas, a partir desta segunda-feira (23/5), as inscrições para participar dos Jogos do Interior de Minas Gerais - Paradesporto (Jimi...","['Social', 'Esportes']",2022-05-23 09:30:00-03:00,2022-05,2022,5,9,Manhã,2,221,10,4,https://www.agenciaminas.mg.gov.br/noticia/paradesporto-ganha-destaque-com-jogos-do-interior-de-minas-gerais
