url,titulo,subtitulo,descricao,temas,data,descricao_limpo,descricao_sem_stopwords
https://www.agenciaminas.mg.gov.br/noticia/minas-bate-recorde-de-municipios-habilitados-no-icms-esportivo-pelo-terceiro-ano-consecutivo,Minas bate recorde de municípios habilitados no ICMS Esportivo pelo terceiro ano consecutivo,"Iniciativa do Governo do Estado alcança 580 das 853 cidades mineiras, 24 a mais do que em 2022","Pelo terceiro ano consecutivo, Minas Gerais bateu o recorde de municípios aptos a participarem do programa do Governo do Estado do ICMS Esportivo,...","['Esportes', 'Social']",2024-03-18 17:35:00-03:00,pelo terceiro ano consecutivo minas gerais bateu o recorde de municipios aptos a participarem do programa do governo do estado do icms esportivo,terceiro ano consecutivo minas gerais bateu recorde municipios aptos participarem programa governo estado icms esportivo
https://www.agenciaminas.mg.gov.br/noticia/olimpiadas-que-transformam-confira-os-classificados-de-governador-valadares-para-fase-final,Olimpíadas que Transformam: confira os classificados de Governador Valadares para fase final,Competição reuniu cerca de 200 crianças da região do Vale do Rio Doce,"As Olimpíadas que Transformam, idealizadas pela Cemig e executadas pelo Instituto de Formação Esportiva e Social (Infes), definiu nesta semana os...","['Esportes', 'Infraestrutura']",2024-03-15 16:05:00-03:00,as olimpiadas que transformam idealizadas pela cemig e executadas pelo instituto de formacao esportiva e social infes definiu nesta semana os,olimpiadas transformam idealizadas cemig executadas instituto formacao esportiva social infes definiu nesta semana
https://www.agenciaminas.mg.gov.br/noticia/copa-internacional-de-mountain-bike-e-transmitida-pela-rede-minas-nesta-sexta-feira-15-3,Copa Internacional de Mountain Bike é transmitida pela Rede Minas nesta sexta-feira (15/3),"Emissora pública mineira mostra a disputa do Short Track (XCC), que vai reunir grandes nomes do ciclismo brasileiro em Nova Lima","Renato Mancini Os melhores sobre duas rodas estarão pedalando em Nova Lima, na Região Metropolitana de Belo Horizonte...","['Esportes', 'Cultura']",2024-03-14 11:50:00-03:00,renato mancini os melhores sobre duas rodas estarao pedalando em nova lima na regiao metropolitana de belo horizonte,renato mancini melhores sobre duas rodas estarao pedalando nova lima regiao metropolitana belo horizonte
https://www.agenciaminas.mg.gov.br/noticia/olimpiadas-que-transformam-competicao-tera-inicio-na-segunda-feira-11-3-em-governador-valadares,Olimpíadas que Transformam: competição terá início na segunda-feira (11/3) em Governador Valadares,Competição vai reunir mais de 200 jovens da região do Vale do Rio Doce,"As Olimpíadas que Transformam, torneio idealizado pela Cemig e executado pelo Instituto de Formação Esportiva e Social (Infes) que reunirá mais de...","['Infraestrutura', 'Esportes']",2024-03-08 12:25:00-03:00,as olimpiadas que transformam torneio idealizado pela cemig e executado pelo instituto de formacao esportiva e social infes que reunira mais de,olimpiadas transformam torneio idealizado cemig executado instituto formacao esportiva social infes reunira
https://www.agenciaminas.mg.gov.br/noticia/atletas-profissionais-testam-as-primeiras-mesas-de-tenis-produzidas-no-complexo-penitenciario-nelson-hungria,Atletas profissionais testam as primeiras mesas de tênis produzidas no Complexo Penitenciário Nelson Hungria,Duas unidades de uma série de mil foram entregues e testadas por atletas profissionais da Federação Mineira de Tênis de Mesa,"Dez atletas filiados da Federação Mineira de Tênis de Mesa Olímpico e Paralímpico (FMTM) testaram, nesta quinta-feira (7/3), as duas primeiras...","['Trabalho', 'Esportes', 'Segurança']",2024-03-07 16:35:00-03:00,dez atletas filiados da federacao mineira de tenis de mesa olimpico e paralimpico fmtm testaram nesta quinta feira 7 3 as duas primeiras,dez atletas filiados federacao mineira tenis mesa olimpico paralimpico fmtm testaram nesta quinta feira 7 3 duas primeiras
https://www.agenciaminas.mg.gov.br/noticia/cemig-vai-reunir-mais-de-500-jovens-de-minas-gerais-nas-olimpiadas-que-transformam,Cemig vai reunir mais de 500 jovens de Minas Gerais nas Olimpíadas que Transformam,Competição contará com cinco modalidades esportivas e será realizada em 14 cidades mineiras,"Grande incentivadora do esporte em Minas Gerais, a Cemig promoverá, a partir de 11/3, uma competição que vai mobilizar mais de 500 crianças e...","['Infraestrutura', 'Esportes']",2024-03-07 15:35:00-03:00,grande incentivadora do esporte em minas gerais a cemig promovera a partir de 11 3 uma competicao que vai mobilizar mais de 500 criancas e,grande incentivadora esporte minas gerais cemig promovera partir 11 3 competicao vai mobilizar 500 criancas
https://www.agenciaminas.mg.gov.br/noticia/jogos-do-interior-de-minas-retornam-com-edicao-especial-para-o-futsal,Jogos do Interior de Minas retornam com edição especial para o futsal,Competição será disputada entre março e junho. Conheça as primeiras cidades-sede e como atletas e municípios podem se inscrever,"O Governo de Minas divulgou, nesta sexta-feira (2/2), as primeiras cidades que receberão os Jogos do Interior de Minas Gerais (Jimi): Araguari,...","['Social', 'Governo', 'Esportes']",2024-02-02 12:10:00-03:00,o governo de minas divulgou nesta sexta feira 2 2 as primeiras cidades que receberao os jogos do interior de minas gerais jimi araguari,governo minas divulgou nesta sexta feira 2 2 primeiras cidades receberao jogos interior minas gerais jimi araguari
https://www.agenciaminas.mg.gov.br/noticia/atleta-que-passou-pelo-fica-vivo-do-governo-de-minas-chega-ao-futsal-feminino-do-cruzeiro,"Atleta que passou pelo Fica Vivo!, do Governo de Minas, chega ao futsal feminino do Cruzeiro","Para Fernanda Silva, programa foi fundamental para sua trajetória até as quadras profissionais após quase desistir da carreira no esporte","Nos sonhos de infância, tornar-se atleta profissional é um desejo comum, mas as barreiras da vida muitas vezes apagam essa chama. Fernanda Silva,...","['Segurança', 'Social', 'Esportes']",2025-11-05 09:00:00-03:00,nos sonhos de infancia tornar se atleta profissional e um desejo comum mas as barreiras da vida muitas vezes apagam essa chama fernanda silva,sonhos infancia tornar atleta profissional desejo comum barreiras vida muitas vezes apagam chama fernanda silva
https://www.agenciaminas.mg.gov.br/noticia/mineirao-apresenta-calendario-2024-em-reuniao-do-comite-de-esporte-cultura-e-lazer,"Mineirão apresenta calendário 2024 em reunião do Comitê de Esporte, Cultura e Lazer","Concessionária apresentou a prévia do calendário de jogos e eventos da temporada, com a preservação de datas das semifinais e finais do Campeonato Mineiro","A Secretaria de Estado de Infraestrutura, Mobilidade e Parcerias (Seinfra) promoveu, nessa quinta-feira (1/2), reunião do Comitê de Esporte,...","['Esportes', 'Infraestrutura']",2024-02-02 10:20:00-03:00,a secretaria de estado de infraestrutura mobilidade e parcerias seinfra promoveu nessa quinta feira 1 2 reuniao do comite de esporte,secretaria estado infraestrutura mobilidade parcerias seinfra promoveu nessa quinta feira 1 2 reuniao comite esporte
https://www.agenciaminas.mg.gov.br/noticia/codemge-promove-esporte-e-desenvolvimento-com-patrocinio-inedito-a-copa-itatiaia-e-ao-trofeu-guara,Codemge promove esporte e desenvolvimento com patrocínio inédito à Copa Itatiaia e ao Troféu Guará,"Considerado o maior torneio de futebol amador do Brasil, evento terá Finalíssima Codemge neste domingo, às 16h, na Arena Independência","Promotora do desenvolvimento social e econômico, a Companhia de Desenvolvimento de Minas Gerais (Codemge) valoriza o esporte ao patrocinar, pela...",['Esportes'],2024-01-19 16:20:00-03:00,promotora do desenvolvimento social e economico a companhia de desenvolvimento de minas gerais codemge valoriza o esporte ao patrocinar pela,promotora desenvolvimento social economico companhia desenvolvimento minas gerais codemge valoriza esporte patrocinar
https://www.agenciaminas.mg.gov.br/noticia/estado-divulga-cronograma-de-execucao-dos-jogos-escolares-de-minas-gerais-2024,Estado divulga cronograma de execução dos Jogos Escolares de Minas Gerais 2024,Etapa Microrregional será disputada ao longo de oito semanas; Regional será entre 10/6 e 16/6,A Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG) já disponibilizou o cronograma completo de execução dos Jogos...,"['Esportes', 'Social', 'Educação']",2024-01-10 15:25:00-03:00,a secretaria de estado de desenvolvimento social de minas gerais sedese mg ja disponibilizou o cronograma completo de execucao dos jogos,secretaria estado desenvolvimento social minas gerais sedese mg disponibilizou cronograma completo execucao jogos
https://www.agenciaminas.mg.gov.br/noticia/sedese-antecipa-divulgacao-de-cidades-sede-do-jemg-2024,Sedese antecipa divulgação de cidades-sede do Jemg 2024,Iniciativa ajuda municípios a se prepararem e facilita logística das delegações,"Ao longo da última semana de 2023, a Secretaria de Estado de Desenvolvimento Social de Minas Gerais (Sedese-MG), divulgou os 60 municípios que...","['Esportes', 'Social']",2023-12-29 12:20:00-03:00,ao longo da ultima semana de 2023 a secretaria de estado de desenvolvimento social de minas gerais sedese mg divulgou os 60 municipios que,longo ultima semana 2023 secretaria estado desenvolvimento social minas gerais sedese mg divulgou 60 municipios
https://www.agenciaminas.mg.gov.br/noticia/sedese-anuncia-mais-recursos-para-programas-esportivos-de-minas-gerais,Sedese anuncia mais recursos para programas esportivos de Minas Gerais ,"Durante entrega do Prêmio do Esporte Mineiro, secretária Elizabeth Jucá enumera avanços para 2024",A noite dessa terça-feira (12/12) ficou marcada não só pela cerimônia de entrega do Prêmio do Esporte Mineiro (PEM) 2023 aos 40 agraciados. Durante...,"['Social', 'Esportes']",2023-12-13 14:00:00-03:00,a noite dessa terca feira 12 12 ficou marcada nao so pela cerimonia de entrega do premio do esporte mineiro pem 2023 aos 40 agraciados durante,noite dessa terca feira 12 12 ficou marcada cerimonia entrega premio esporte mineiro pem 2023 40 agraciados durante
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-reconhece-destaques-do-esporte-mineiro-em-2023,Governo de Minas reconhece destaques do esporte mineiro em 2023,"Lei de incentivo já beneficiou 150 mil atletas e técnicos desde 2019; nesta terça-feira (12/12), Estado celebra a categoria com premiação","O Governo de Minas Gerais está comprometido com o esporte, por meio de investimentos na área e no reconhecimento dos responsáveis por levar o nome...","['Esportes', 'Social']",2023-12-12 10:50:00-03:00,o governo de minas gerais esta comprometido com o esporte por meio de investimentos na area e no reconhecimento dos responsaveis por levar o nome,governo minas gerais comprometido esporte meio investimentos area reconhecimento responsaveis levar nome
https://www.agenciaminas.mg.gov.br/noticia/forum-de-tematicas-esportivas-completa-ciclo-de-eventos-em-2023-com-230-municipios-alcancados,Fórum de Temáticas Esportivas completa ciclo de eventos em 2023 com 230 municípios alcançados,Iniciativa da Subsecretaria de Esportes é encerrada com encontro envolvendo as Diretorias Regionais de Curvelo e Diamantina,"Sedese / Divulgação Ao longo de 2023, a Subsecretaria de Esportes (Subesp) da Secretaria de Estado de Desenvolvimento Social...","['Social', 'Esportes']",2023-12-07 16:10:00-03:00,sedese divulgacao ao longo de 2023 a subsecretaria de esportes subesp da secretaria de estado de desenvolvimento social,sedese divulgacao longo 2023 subsecretaria esportes subesp secretaria estado desenvolvimento social
https://www.agenciaminas.mg.gov.br/noticia/premio-do-esporte-mineiro-tera-votacao-popular-e-transmissao-ao-vivo,Prêmio do Esporte Mineiro terá votação popular e transmissão ao vivo,Rede Minas e Rádio Inconfidência firmam parceria em ano que público poderá escolher preferidos pela internet,"Dezembro chegou e com ele a expectativa por mais uma edição do Prêmio do Esporte Mineiro (PEM). A cerimônia neste ano será realizada no dia 12/12,...",['Esportes'],2023-12-01 17:50:00-03:00,dezembro chegou e com ele a expectativa por mais uma edicao do premio do esporte mineiro pem a cerimonia neste ano sera realizada no dia 12 12,dezembro chegou expectativa edicao premio esporte mineiro pem cerimonia neste ano realizada dia 12 12
https://www.agenciaminas.mg.gov.br/noticia/campeoes-mineiros-dos-jeb-s-embarcam-para-o-xxvii-campeonato-sul-americano-escolar,Campeões mineiros dos Jeb’s embarcam para o XXVII Campeonato Sul-Americano Escolar,"Disputa será em Santiago, no Chile, entre os dias 3 e 9/12",Minas Gerais vai ter três campeões dos Jogos Escolares de Minas Gerais (Jemg/2023) e dos Jogos Escolares Brasileiros (Jeb’s/2023) no XXVII...,"['Social', 'Esportes', 'Educação']",2023-12-01 17:25:00-03:00,minas gerais vai ter tres campeoes dos jogos escolares de minas gerais jemg 2023 e dos jogos escolares brasileiros jeb s 2023 no xxvii,minas gerais vai ter tres campeoes jogos escolares minas gerais jemg 2023 jogos escolares brasileiros jeb s 2023 xxvii
https://www.agenciaminas.mg.gov.br/noticia/governo-de-minas-entrega-medalhas-para-os-times-campeoes-da-taca-das-favelas-2023,Governo de Minas entrega medalhas para os times campeões da Taça das Favelas 2023,"Alto Vera Cruz, no feminino, e Pedreira Prado Lopes, no masculino, foram os vencedores do torneio neste ano","Na manhã desta quinta-feira (30/11), o governador Romeu Zema participou da premiação dos times campeões da Taça das Favelas 2023, no Palácio da...","['Social', 'Esportes', 'Governador']",2023-11-30 14:00:00-03:00,na manha desta quinta feira 30 11 o governador romeu zema participou da premiacao dos times campeoes da taca das favelas 2023 no palacio da,manha desta quinta feira 30 11 governador romeu zema participou premiacao times campeoes taca favelas 2023 palacio
